0.21714,0.96838,-0.12284,100
0.21738,0.96955,-0.11276,100
-0.19389,0.98058,0.029407,100
-0.18029,0.98298,0.035366,100
-0.17303,0.98414,0.039067,100
0.02958,0.97346,-0.22696,100
-0.2723,0.96221,-0.002976,100
0.034799,0.97286,-0.22877,100
0.037735,0.97257,-0.22951,100
0.037735,0.97257,-0.22951,100
0.042317,0.97207,-0.23084,100
0.044366,0.97192,-0.23109,100
0.21693,0.96995,-0.11015,100
0.048511,0.97153,-0.23191,100
0.054549,0.97092,-0.23311,100
0.059154,0.9705,-0.23375,100
0.063883,0.97007,-0.23426,100
0.066535,0.96978,-0.23475,100
0.071486,0.96937,-0.23497,100
0.0774,0.96888,-0.2351,100
0.091067,0.96773,-0.23498,100
0.097076,0.96721,-0.23471,100
0.10196,0.9668,-0.2343,100
0.21628,0.97106,-0.10131,100
0.10477,0.96666,-0.23365,100
0.10962,0.9663,-0.23293,100
0.11581,0.96591,-0.23153,100
0.11999,0.96564,-0.23053,100
0.1239,0.96542,-0.22937,100
0.12611,0.96523,-0.22899,100
0.12825,0.96523,-0.22777,100
0.13074,0.96505,-0.22711,100
0.13459,0.96493,-0.22537,100
0.14194,0.96467,-0.22194,100
0.2155,0.97152,-0.09848,100
0.15542,0.96416,-0.21504,100
0.16062,0.96396,-0.2121,100
0.16484,0.96382,-0.20949,100
0.16709,0.96385,-0.20755,100
0.17101,0.96377,-0.20471,100
0.1747,0.96376,-0.20162,100
0.17686,0.96377,-0.19967,100
0.18067,0.96375,-0.19633,100
0.18488,0.96383,-0.19198,100
0.19555,0.96391,-0.18068,100
0.21458,0.97219,-0.093773,100
0.20046,0.9641,-0.17416,100
0.2023,0.964,-0.17256,100
0.2034,0.96424,-0.16994,100
0.2058,0.96441,-0.16598,100
0.20652,0.96464,-0.16377,100
0.20946,0.965,-0.15778,100
0.21112,0.96534,-0.15344,100
0.21247,0.96577,-0.14884,100
0.21359,0.96592,-0.14623,100
0.21462,0.96644,-0.14117,100
0.21364,0.97281,-0.089416,100
0.21606,0.96732,-0.13271,100
0.21773,0.96865,-0.11964,100
0.21237,0.97349,-0.085012,100
0.21045,0.9744,-0.079084,100
0.21773,0.96865,-0.11964,100
0.20998,0.97467,-0.076987,100
0.20816,0.97538,-0.072823,100
0.20721,0.97578,-0.070054,100
0.20721,0.97578,-0.070054,100
0.20432,0.97677,-0.064599,100
-0.12975,0.98649,0.099986,100
-0.14154,0.98561,0.092404,100
-0.19243,0.9808,0.031709,100
-0.19798,0.97981,0.027823,100
-0.19282,0.98078,0.029666,100
-0.94312,-0.24347,0.22639,10
-0.94173,-0.24272,0.23289,10
-0.90369,-0.29085,0.31425,10
-0.90164,-0.29382,0.31735,10
-0.89949,-0.29724,0.32027,10
-0.89819,-0.29918,0.32211,10
-0.8957,-0.30342,0.32504,10
-0.89386,-0.30644,0.32727,10
-0.88813,-0.31326,0.33629,10
-0.87213,-0.32518,0.36557,10
-0.87157,-0.31959,0.3718,10
-0.86787,-0.32074,0.37939,10
-0.94032,-0.2423,0.23895,10
-0.86565,-0.31701,0.3875,10
-0.86364,-0.31517,0.39343,10
-0.86225,-0.31774,0.39442,10
-0.86012,-0.31988,0.39734,10
-0.85789,-0.32345,0.39926,10
-0.85626,-0.32942,0.39787,10
-0.85594,-0.33254,0.39595,10
-0.85496,-0.33518,0.39585,10
-0.85598,-0.33745,0.3917,10
-0.85598,-0.33745,0.3917,10
-0.93875,-0.2443,0.24302,10
-0.85946,-0.33573,0.38551,10
-0.86291,-0.33545,0.37796,10
-0.86634,-0.33126,0.37379,10
-0.86645,-0.33538,0.36985,10
-0.86823,-0.33447,0.36648,10
-0.87984,-0.35018,0.32134,10
-0.87838,-0.35709,0.3177,10
-0.87322,-0.37511,0.31109,10
-0.8728,-0.37762,0.30924,10
-0.8728,-0.37762,0.30924,10
-0.93704,-0.24702,0.24687,10
-0.87647,-0.37606,0.30062,10
-0.87695,-0.36715,0.3101,10
-0.87568,-0.36853,0.31204,10
-0.87961,-0.3583,0.31291,10
-0.8784,-0.35952,0.31488,10
-0.87963,-0.36131,0.30937,10
-0.8802,-0.36226,0.3066,10
-0.88327,-0.36714,0.29163,10
-0.88445,-0.3632,0.29296,10
-0.88451,-0.36775,0.28706,10
-0.93541,-0.25127,0.24875,10
-0.88408,-0.36868,0.28718,10
-0.88583,-0.36643,0.28468,10
-0.88641,-0.3632,0.28698,10
-0.88782,-0.35176,0.29671,10
-0.93326,-0.27403,0.23224,10
-0.93508,-0.27052,0.22899,10
-0.93518,-0.27029,0.22887,10
-0.93653,-0.26715,0.22701,10
-0.93916,-0.26119,0.22307,10
-0.94188,-0.25344,0.22053,10
-0.93368,-0.25404,0.25241,10
-0.94284,-0.24712,0.22358,10
-0.94284,-0.24712,0.22358,10
-0.93265,-0.25616,0.25407,10
-0.9309,-0.25922,0.25735,10
-0.94259,-0.24167,0.23047,10
-0.92866,-0.26068,0.2639,10
-0.92117,-0.26935,0.28088,10
-0.92008,-0.27119,0.28268,10
-0.91855,-0.27191,0.28695,10
-0.91732,-0.27354,0.28932,10
-0.91732,-0.27354,0.28932,10
-0.91434,-0.27667,0.29569,10
-0.91081,-0.28131,0.30214,10
-0.9073,-0.28567,0.30855,10
-0.905,-0.28877,0.31238,10
-0.12326,-0.84446,0.52125,11
-0.11529,-0.84343,0.52473,11
-0.070132,-0.80356,0.59107,11
-0.095285,-0.80427,0.58658,11
-0.069384,-0.80338,0.59141,11
-0.098802,-0.80238,0.58858,11
-0.099468,-0.79934,0.59258,11
-0.11148,-0.79604,0.59489,11
-0.11924,-0.78714,0.60514,11
-0.12665,-0.7772,0.61638,11
-0.1281,-0.77464,0.61929,11
-0.13037,-0.77142,0.62283,11
-0.11201,-0.84198,0.52775,11
-0.12702,-0.76992,0.62538,11
-0.13486,-0.75432,0.64251,11
-0.13678,-0.75008,0.64705,11
-0.13554,-0.75229,0.64474,11
-0.14118,-0.75188,0.644,11
-0.14118,-0.75188,0.644,11
-0.14417,-0.75349,0.64146,11
-0.15047,-0.75529,0.63789,11
-0.14877,-0.75464,0.63905,11
-0.15501,-0.75928,0.63204,11
-0.10904,-0.84025,0.53112,11
-0.15296,-0.75828,0.63373,11
-0.15442,-0.76127,0.62978,11
-0.15112,-0.76762,0.62283,11
-0.15623,-0.77582,0.61131,11
-0.15818,-0.7791,0.60661,11
-0.1598,-0.78101,0.60372,11
-0.16362,-0.78189,0.60156,11
-0.055214,-0.80305,0.59334,11
-0.050308,-0.80266,0.59431,11
-0.17042,-0.78802,0.59159,11
-0.10702,-0.83829,0.53462,11
-0.049446,-0.80287,0.59411,11
-0.17185,-0.78975,0.58886,11
-0.17501,-0.79149,0.58559,11
-0.17501,-0.79149,0.58559,11
-0.049446,-0.80287,0.59411,11
-0.049446,-0.80287,0.59411,11
-0.1739,-0.79448,0.58186,11
-0.17428,-0.79734,0.57782,11
-0.17329,-0.8038,0.56911,11
-0.17126,-0.80542,0.56742,11
-0.10611,-0.83583,0.53863,11
-0.17123,-0.80697,0.56522,11
-0.17116,-0.80865,0.56285,11
-0.16795,-0.80939,0.56274,11
-0.16484,-0.8118,0.56018,11
-0.15368,-0.81581,0.55752,11
-0.14522,-0.82458,0.54679,11
-0.14055,-0.83554,0.53115,11
-0.14066,-0.83806,0.52713,11
-0.13835,-0.84062,0.52366,11
-0.13345,-0.84156,0.52342,11
-0.10477,-0.83452,0.54092,11
-0.1321,-0.8432,0.52112,11
-0.12777,-0.84419,0.5206,11
-0.10635,-0.83207,0.54438,11
-0.10634,-0.82885,0.54928,11
-0.12132,-0.84367,0.52298,11
-0.10221,-0.81331,0.57278,11
-0.057244,-0.80315,0.59302,11
-0.10305,-0.80645,0.58226,11
-0.10858,-0.80241,0.58681,11
-0.099609,-0.79967,0.59212,11
-0.094927,-0.80177,0.59004,11
-0.083852,-0.8038,0.58896,11
-0.10118,-0.80571,0.58361,11
-0.08309,-0.80349,0.58949,11
-0.073339,-0.80353,0.59073,11
-0.043087,-0.47449,-0.87921,12
-0.012384,-0.47027,-0.88243,12
-0.028596,-0.58192,-0.81274,12
-0.039033,-0.57747,-0.81548,12
-0.049101,-0.57178,-0.81894,12
-0.060405,-0.56293,-0.82429,12
-0.066976,-0.55649,-0.82815,12
-0.069686,-0.5528,-0.8304,12
-0.076085,-0.54287,-0.83636,12
-0.079281,-0.53407,-0.84171,12
-0.080109,-0.52436,-0.84772,12
-0.079867,-0.5167,-0.85244,12
-0.0034576,-0.47211,-0.88154,12
-0.078829,-0.50838,-0.85752,12
-0.073641,-0.49718,-0.86452,12
-0.066875,-0.48779,-0.8704,12
-0.061112,-0.48355,-0.87318,12
-0.056012,-0.47974,-0.87562,12
-0.048875,-0.47645,-0.87784,12
-0.026486,-0.47083,-0.88183,12
-0.015113,-0.4695,-0.8828,12
-0.0053613,-0.46987,-0.88272,12
0.0034244,-0.47243,-0.88136,12
0.0028626,-0.47379,-0.88063,12
0.0088872,-0.47611,-0.87934,12
0.015295,-0.48035,-0.87694,12
0.022592,-0.4862,-0.87356,12
0.029277,-0.49323,-0.86941,12
0.034059,-0.5017,-0.86437,12
0.037594,-0.51003,-0.85934,12
0.039301,-0.51924,-0.85372,12
0.039675,-0.52942,-0.84743,12
0.038069,-0.53933,-0.84124,12
0.03503,-0.54933,-0.83487,12
0.0097926,-0.47759,-0.87853,12
0.030323,-0.5589,-0.82868,12
0.024113,-0.56776,-0.82284,12
0.014901,-0.57752,-0.81624,12
0.0050007,-0.5836,-0.81202,12
-0.0054257,-0.58646,-0.80996,12
-0.014207,-0.58473,-0.81111,12
-0.028065,-0.58158,-0.813,12
-0.039033,-0.57747,-0.81548,12
-0.049101,-0.57178,-0.81894,12
-0.05792,-0.56548,-0.82273,12
0.024227,-0.48876,-0.87208,12
-0.065685,-0.55853,-0.82688,12
-0.072378,-0.55062,-0.83161,12
-0.079775,-0.53901,-0.83851,12
-0.082129,-0.53493,-0.8409,12
-0.083134,-0.52828,-0.84499,12
-0.083786,-0.52083,-0.84954,12
-0.085063,-0.50943,-0.8563,12
-0.085581,-0.50323,-0.8599,12
-0.080847,-0.50043,-0.86199,12
-0.069382,-0.4895,-0.86924,12
0.028345,-0.49434,-0.8688,12
-0.063961,-0.48313,-0.87321,12
-0.053824,-0.47795,-0.87674,12
0.032273,-0.49946,-0.86573,12
0.036429,-0.51054,-0.85908,12
-0.020531,-0.47022,-0.88231,12
0.039301,-0.51924,-0.85372,12
0.03921,-0.52644,-0.84931,12
0.038069,-0.53933,-0.84124,12
0.03503,-0.54933,-0.83487,12
0.030323,-0.5589,-0.82868,12
0.024113,-0.56776,-0.82284,12
0.014901,-0.57752,-0.81624,12
0.00090822,-0.58315,-0.81237,12
-0.0060389,-0.58527,-0.81081,12
-0.01406,-0.58475,-0.81109,12
0.31755,-0.45254,-0.83329,13
0.32684,-0.45303,-0.82942,13
0.472,-0.40887,-0.78105,13
0.47668,-0.39986,-0.78287,13
0.47787,-0.3891,-0.78755,13
0.47439,-0.37825,-0.79491,13
0.4709,-0.37437,-0.79881,13
0.4706,-0.36763,-0.80211,13
0.39932,-0.31849,-0.85971,13
0.3996,-0.3224,-0.85812,13
0.39832,-0.32562,-0.8575,13
0.39639,-0.32767,-0.85762,13
0.33214,-0.45256,-0.82757,13
0.39477,-0.33195,-0.85672,13
0.39058,-0.3348,-0.85753,13
0.3892,-0.339,-0.8565,13
0.38697,-0.34513,-0.85506,13
0.38901,-0.34481,-0.85427,13
0.38769,-0.34936,-0.85302,13
0.3871,-0.35248,-0.852,13
0.38651,-0.36815,-0.84562,13
0.38811,-0.37462,-0.84204,13
0.38475,-0.37742,-0.84233,13
0.33943,-0.45142,-0.82523,13
0.38902,-0.38147,-0.83854,13
0.38435,-0.38245,-0.84024,13
0.38618,-0.38771,-0.83699,13
0.3864,-0.39293,-0.83445,13
0.3838,-0.40197,-0.83133,13
0.38512,-0.40967,-0.82695,13
0.38805,-0.42326,-0.8187,13
0.39443,-0.43369,-0.81015,13
0.39767,-0.43783,-0.80633,13
0.4041,-0.44027,-0.80179,13
0.33943,-0.45142,-0.82523,13
0.42884,-0.4469,-0.7851,13
0.44059,-0.44614,-0.779,13
0.44615,-0.43981,-0.77943,13
0.46458,-0.43048,-0.77386,13
0.46814,-0.42682,-0.77373,13
0.47164,-0.41555,-0.77773,13
0.47465,-0.40639,-0.78074,13
0.47389,-0.39878,-0.78511,13
0.47301,-0.39331,-0.78839,13
0.46871,-0.38744,-0.79385,13
0.34475,-0.44977,-0.82392,13
0.46459,-0.38425,-0.79782,13
0.29152,-0.4261,-0.85642,13
0.29107,-0.4295,-0.85487,13
0.29154,-0.43222,-0.85334,13
0.2929,-0.4342,-0.85187,13
0.29425,-0.43794,-0.84948,13
0.29655,-0.44106,-0.84707,13
0.29921,-0.44388,-0.84465,13
0.30212,-0.44646,-0.84225,13
0.30559,-0.44857,-0.83988,13
0.35026,-0.44761,-0.82278,13
0.30926,-0.45051,-0.8375,13
0.31315,-0.4518,-0.83535,13
0.36389,-0.44034,-0.82078,13
0.37183,-0.43782,-0.81857,13
0.31996,-0.45359,-0.8318,13
0.37934,-0.43651,-0.81582,13
0.38783,-0.43824,-0.81088,13
0.39571,-0.43929,-0.8065,13
0.40764,-0.44254,-0.79874,13
0.42521,-0.44806,-0.78641,13
0.43571,-0.44309,-0.78348,13
0.44944,-0.43831,-0.77838,13
0.46135,-0.43262,-0.77459,13
0.4664,-0.425,-0.77578,13
